2026-02-26 15:05:33.1177 | Ciribob.DCS.SimpleRadio.Standalone.Client.UI.ClientWindow.MainWindow | Main client window {X=272,Y=50} is visible on primary screen \\.\DISPLAY97 with bounds {X=0,Y=0,Width=1440,Height=900} 
2026-02-26 15:05:33.1177 | Ciribob.DCS.SimpleRadio.Standalone.Client.UI.ClientWindow.MainWindow | Radio overlay {X=300,Y=300} is visible on primary screen \\.\DISPLAY97 with bounds {X=0,Y=0,Width=1440,Height=900} 
2026-02-26 15:05:33.1177 | Ciribob.DCS.SimpleRadio.Standalone.Client.UI.ClientWindow.MainWindow | AWACS overlay {X=300,Y=300} is visible on primary screen \\.\DISPLAY97 with bounds {X=0,Y=0,Width=1440,Height=900} 
2026-02-26 15:05:35.1311 | Ciribob.DCS.SimpleRadio.Standalone.Common.Helpers.UpdaterChecker | Running latest stable version: 2.3.6.0 
2026-02-26 15:05:49.5260 | Ciribob.DCS.SimpleRadio.Standalone.Common.Network.Client.TCPClientHandler | TryConnect @ 192.168.0.20:5002 
2026-02-26 15:05:49.6845 | Ciribob.DCS.SimpleRadio.Standalone.Common.Network.Client.UDPVoiceHandler | Pinging Server - Starting 
2026-02-26 15:05:49.6845 | Ciribob.DCS.SimpleRadio.Standalone.Common.Network.Client.UDPVoiceHandler | Received initial Ping Back from Server 
2026-02-26 15:05:49.6990 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Attempt to Load Whitelist from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\whitelist.txt 
2026-02-26 15:05:49.6990 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | File doesnt exist: C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\whitelist.txt 
2026-02-26 15:05:49.6990 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Attempt to Load Blacklist from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\blacklist.txt 
2026-02-26 15:05:49.6990 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | File doesnt exist: C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\blacklist.txt 
2026-02-26 15:05:49.6990 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Starting Device Search. Expand Search: False. Use XInput (for Xbox controllers): False 
2026-02-26 15:05:58.2664 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:6f1d2b60-d5a0-11cf-bfc7-444553540000 Mouse Usage: Undefined Type: Mouse 
2026-02-26 15:05:58.2664 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Adding Device ID:6f1d2b60-d5a0-11cf-bfc7-444553540000 Mouse 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:6f1d2b61-d5a0-11cf-bfc7-444553540000 Teclado Usage: Undefined Type: Keyboard 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Adding Device ID:6f1d2b61-d5a0-11cf-bfc7-444553540000 Teclado 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:007b1532-0000-0000-0000-504944564944 Razer Viper Ultimate Usage: Consumer Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:024e1532-0000-0000-0000-504944564944 Razer BlackWidow V3 Usage: Generic Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:007b1532-0000-0000-0000-504944564944 Razer Viper Ultimate Usage: Generic Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:007b1532-0000-0000-0000-504944564944 Razer Viper Ultimate Usage: Generic Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:508106a3-0000-0000-0000-504944564944 Programmable Hotkeys Usage: Consumer Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:007b1532-0000-0000-0000-504944564944 Razer Viper Ultimate Usage: Generic Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:007b1532-0000-0000-0000-504944564944 HID-compliant consumer control device Usage: Consumer Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:024e1532-0000-0000-0000-504944564944 HID-compliant consumer control device Usage: Consumer Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:d6e70db0-0000-0000-0000-504944564944 USB Audio Usage: -64 Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:024e1532-0000-0000-0000-504944564944 Dispositivo compatible con HID Usage: 89 Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:05651532-0000-0000-0000-504944564944 Razer BlackShark V2 HS 2.4 Usage: -237 Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:05651532-0000-0000-0000-504944564944 Razer BlackShark V2 HS 2.4 Usage: Consumer Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:024e1532-0000-0000-0000-504944564944 HID-compliant consumer control device Usage: Consumer Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:05651532-0000-0000-0000-504944564944 Razer BlackShark V2 HS 2.4 Usage: Telephony Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:05651532-0000-0000-0000-504944564944 Razer BlackShark V2 HS 2.4 Usage: -236 Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:024e1532-0000-0000-0000-504944564944 Razer BlackWidow V3 Usage: Consumer Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:024e1532-0000-0000-0000-504944564944 Razer BlackWidow V3 Usage: Generic Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:024e1532-0000-0000-0000-504944564944 Razer BlackWidow V3 Usage: Generic Type: Device 
2026-02-26 15:05:58.2731 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Recording.AudioRecordingManager | Transmission recording disabled 
2026-02-26 15:05:58.2971 | Ciribob.DCS.SimpleRadio.Standalone.Common.Network.Client.TCPClientHandler | Disconnecting. 
2026-02-26 15:05:58.2971 | Ciribob.DCS.SimpleRadio.Standalone.Common.Network.Client.TCPClientHandler | Disconnecting from server... 
2026-02-26 15:05:58.2971 | Ciribob.DCS.SimpleRadio.Standalone.Common.Network.Client.TCPClientHandler | Disconnected. 
2026-02-26 15:05:58.3324 | Ciribob.DCS.SimpleRadio.Standalone.Common.Network.Client.UDPVoiceHandler | UDP Voice Handler Thread Stop 
2026-02-26 15:05:58.3463 | Ciribob.DCS.SimpleRadio.Standalone.Client.Audio.Managers.AudioManager | Recording Stopped 
2026-02-26 15:05:58.3463 | Ciribob.DCS.SimpleRadio.Standalone.Client.Network.DCS.DCSAutoConnectHandler | Shutting down DCS AutoConnect listener. 
2026-02-26 15:06:03.2707 | Ciribob.DCS.SimpleRadio.Standalone.Client.App | Arguments: 
2026-02-26 15:06:03.2707 | Ciribob.DCS.SimpleRadio.Standalone.Client.App | C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\SR-ClientRadio.exe 
2026-02-26 15:06:03.2707 | Ciribob.DCS.SimpleRadio.Standalone.Client.App | User running as admin: False 
2026-02-26 15:06:03.2707 | Ciribob.DCS.SimpleRadio.Standalone.Client.App | Admin rights not required 
2026-02-26 15:06:03.6794 | Ciribob.DCS.SimpleRadio.Standalone.Client.Network.DCS.DCSAutoConnectHandler | DCS AutoConnect Listener Started. 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect RADIO_TRANS_END from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\RADIO_TRANS_END.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect RADIO_TRANS_END from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\RADIO_TRANS_END_ALTERNATE.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect RADIO_TRANS_START from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\RADIO_TRANS_START.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect RADIO_TRANS_START from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\RADIO_TRANS_START_ALTERNATE.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect RADIO_TRANS_START from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\RADIO_TRANS_START_APACHE.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect INTERCOM_TRANS_END from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\INTERCOM_TRANS_END.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect INTERCOM_TRANS_END from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\INTERCOM_TRANS_END_SILENT.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect INTERCOM_TRANS_START from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\INTERCOM_TRANS_START.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect INTERCOM_TRANS_START from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\INTERCOM_TRANS_START_SILENT.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect KY_58_TX from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\KY_58_TX.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect KY_58_RX from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\KY_58_RX.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect NATO_TONE from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\NATO_TONE.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect MIDS_TX from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\MIDS_TX.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect MIDS_TX_END from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\MIDS_TX_END.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.7655 | Ciribob.DCS.SimpleRadio.Standalone.Common.Audio.Models.CachedAudioEffect | Read Effect HAVEQUICK_TONE from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\\AudioEffects\HAVEQUICK_TONE.wav Successfully - Format 16 bit PCM: 48000Hz 1 channels 
2026-02-26 15:06:03.8131 | Ciribob.DCS.SimpleRadio.Standalone.Client.UI.ClientWindow.MainWindow | Started DCS SRS Client 2.3.6.0 
2026-02-26 15:06:03.8131 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.AudioInputSingleton | Audio Input - Saved ID default 
2026-02-26 15:06:03.8213 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.AudioInputSingleton | Audio Input - 1 audio input devices available, configuring as usual 
2026-02-26 15:06:03.8213 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.AudioInputSingleton | Audio Input -   {3.0.1.00000002}.{A3ED9185-1E02-411C-B11B-05D92F25CEF4} CHN:2 Rate:44100 
2026-02-26 15:06:03.8213 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.AudioOutputSingleton | Building Normal Audio Outputs 
2026-02-26 15:06:03.8213 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.AudioOutputSingleton | Audio Output - Saved ID default 
2026-02-26 15:06:03.8365 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.AudioOutputSingleton | Audio Output -   {3.0.0.00000002}.{6C26BA7D-F0B2-4225-B422-8168C5261E45} CHN:2 Rate:44100 
2026-02-26 15:06:03.8365 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.AudioOutputSingleton | Building Microphone Audio Outputs 
2026-02-26 15:06:03.8365 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.AudioOutputSingleton | Mic Audio Output - Saved ID  
2026-02-26 15:06:03.8365 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.AudioOutputSingleton | Audio Output -   {3.0.0.00000002}.{6C26BA7D-F0B2-4225-B422-8168C5261E45} CHN:2 Rate:44100 
2026-02-26 15:06:03.8365 | Ciribob.DCS.SimpleRadio.Standalone.Client.Settings.Favourites.CsvFavouriteServerStore | Failed to parse address from csv, text:  System.ArgumentOutOfRangeException: address must be at least 3 segments (Parameter 'line')
   at Ciribob.DCS.SimpleRadio.Standalone.Client.Settings.Favourites.CsvFavouriteServerStore.Parse(String line)
   at Ciribob.DCS.SimpleRadio.Standalone.Client.Settings.Favourites.CsvFavouriteServerStore.ReadFile()
2026-02-26 15:06:03.8365 | Ciribob.DCS.SimpleRadio.Standalone.Client.Settings.Favourites.CsvFavouriteServerStore | Failed to parse address from csv, text:  System.ArgumentOutOfRangeException: address must be at least 3 segments (Parameter 'line')
   at Ciribob.DCS.SimpleRadio.Standalone.Client.Settings.Favourites.CsvFavouriteServerStore.Parse(String line)
   at Ciribob.DCS.SimpleRadio.Standalone.Client.Settings.Favourites.CsvFavouriteServerStore.ReadFile()
2026-02-26 15:06:03.8570 | Ciribob.DCS.SimpleRadio.Standalone.Client.UI.ClientWindow.MainWindow | Checking window visibility for main client window {X=272,Y=50} 
2026-02-26 15:06:03.8570 | Ciribob.DCS.SimpleRadio.Standalone.Client.UI.ClientWindow.MainWindow | Checking window visibility for radio overlay {X=300,Y=300} 
2026-02-26 15:06:03.8570 | Ciribob.DCS.SimpleRadio.Standalone.Client.UI.ClientWindow.MainWindow | Checking window visibility for AWACS overlay {X=300,Y=300} 
2026-02-26 15:06:03.8570 | Ciribob.DCS.SimpleRadio.Standalone.Client.UI.ClientWindow.MainWindow | Checking primary screen \\.\DISPLAY97 with bounds {X=0,Y=0,Width=1440,Height=900} for window visibility 
2026-02-26 15:06:03.8570 | Ciribob.DCS.SimpleRadio.Standalone.Client.UI.ClientWindow.MainWindow | Main client window {X=272,Y=50} is visible on primary screen \\.\DISPLAY97 with bounds {X=0,Y=0,Width=1440,Height=900} 
2026-02-26 15:06:03.8570 | Ciribob.DCS.SimpleRadio.Standalone.Client.UI.ClientWindow.MainWindow | Radio overlay {X=300,Y=300} is visible on primary screen \\.\DISPLAY97 with bounds {X=0,Y=0,Width=1440,Height=900} 
2026-02-26 15:06:03.8570 | Ciribob.DCS.SimpleRadio.Standalone.Client.UI.ClientWindow.MainWindow | AWACS overlay {X=300,Y=300} is visible on primary screen \\.\DISPLAY97 with bounds {X=0,Y=0,Width=1440,Height=900} 
2026-02-26 15:06:05.7956 | Ciribob.DCS.SimpleRadio.Standalone.Common.Helpers.UpdaterChecker | Running latest stable version: 2.3.6.0 
2026-02-26 15:06:09.0208 | Ciribob.DCS.SimpleRadio.Standalone.Common.Network.Client.TCPClientHandler | TryConnect @ 192.168.0.20:5002 
2026-02-26 15:06:09.1798 | Ciribob.DCS.SimpleRadio.Standalone.Common.Network.Client.UDPVoiceHandler | Pinging Server - Starting 
2026-02-26 15:06:09.1798 | Ciribob.DCS.SimpleRadio.Standalone.Common.Network.Client.UDPVoiceHandler | Received initial Ping Back from Server 
2026-02-26 15:06:09.1942 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Attempt to Load Whitelist from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\whitelist.txt 
2026-02-26 15:06:09.1942 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | File doesnt exist: C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\whitelist.txt 
2026-02-26 15:06:09.1942 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Attempt to Load Blacklist from C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\blacklist.txt 
2026-02-26 15:06:09.1942 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | File doesnt exist: C:\Users\Albert\AppData\Local\DCS-SimpleRadio-Standalone\Client\blacklist.txt 
2026-02-26 15:06:09.1942 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Starting Device Search. Expand Search: False. Use XInput (for Xbox controllers): False 
2026-02-26 15:06:14.2755 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:6f1d2b60-d5a0-11cf-bfc7-444553540000 Mouse Usage: Undefined Type: Mouse 
2026-02-26 15:06:14.2755 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Adding Device ID:6f1d2b60-d5a0-11cf-bfc7-444553540000 Mouse 
2026-02-26 15:06:14.2755 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:6f1d2b61-d5a0-11cf-bfc7-444553540000 Teclado Usage: Undefined Type: Keyboard 
2026-02-26 15:06:14.2755 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Adding Device ID:6f1d2b61-d5a0-11cf-bfc7-444553540000 Teclado 
2026-02-26 15:06:14.2755 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:007b1532-0000-0000-0000-504944564944 Razer Viper Ultimate Usage: Consumer Type: Device 
2026-02-26 15:06:14.2755 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:024e1532-0000-0000-0000-504944564944 Razer BlackWidow V3 Usage: Generic Type: Device 
2026-02-26 15:06:14.2755 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:007b1532-0000-0000-0000-504944564944 Razer Viper Ultimate Usage: Generic Type: Device 
2026-02-26 15:06:14.2755 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:007b1532-0000-0000-0000-504944564944 Razer Viper Ultimate Usage: Generic Type: Device 
2026-02-26 15:06:14.2755 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:508106a3-0000-0000-0000-504944564944 Programmable Hotkeys Usage: Consumer Type: Device 
2026-02-26 15:06:14.2755 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:007b1532-0000-0000-0000-504944564944 Razer Viper Ultimate Usage: Generic Type: Device 
2026-02-26 15:06:14.2755 | Ciribob.DCS.SimpleRadio.Standalone.Client.Singletons.InputDeviceManager | Found Device ID:007b1532-0000-0000-0000-504944564944 HID-compliant consumer control device Usage: Consumer Type: Device 
